CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
789173958,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,34,4,1,2,1438.3,877,561.29999999999995,0.74299999999999999,4283,76,0.61699999999999999,0.60999999999999999
789575583,Existing Customer,43,F,2,Uneducated,Unknown,Unknown,Blue,36,5,1,0,6931,1380,5551,0.79500000000000004,4437,64,0.88200000000000001,0.19900000000000001
712434708,Attrited Customer,52,F,3,High School,Married,Less than $40K,Blue,39,5,3,2,3302,2517,785,0.70499999999999996,2682,47,0.51600000000000001,0.76200000000000001
808675083,Existing Customer,61,M,1,Graduate,Single,Unknown,Blue,56,5,3,2,4235,1675,2560,1.079,3862,76,0.94899999999999995,0.39600000000000002
710864358,Existing Customer,51,F,2,Doctorate,Married,Unknown,Blue,45,6,6,2,6501,0,6501,0.65100000000000002,5074,81,0.68799999999999994,0
712574583,Existing Customer,34,F,1,Graduate,Single,Unknown,Blue,21,6,1,3,6376,1322,5054,0.70899999999999996,5192,70,0.628,0.20699999999999999
708412758,Attrited Customer,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,3,1457,0,1457,0.67700000000000005,2200,45,0.36399999999999999,0
714389058,Existing Customer,38,F,3,Unknown,Married,$40K - $60K,Blue,36,3,3,2,5576,0,5576,0.68600000000000005,4322,85,0.80900000000000005,0
715767033,Existing Customer,56,F,3,College,Single,Unknown,Blue,36,5,1,3,1438.3,0,1438.3,0.76000000000000001,4919,83,0.627,0
779281233,Existing Customer,45,F,3,Graduate,Single,Unknown,Blue,27,4,3,3,2478,1748,730,0.64300000000000002,4353,80,0.66700000000000004,0.70499999999999996
717147708,Existing Customer,44,M,2,Uneducated,Divorced,$60K - $80K,Blue,34,6,3,2,3650,1270,2380,0.79200000000000004,4250,81,0.92900000000000005,0.34799999999999998
715029333,Existing Customer,52,F,2,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2111,0,2111,0.83099999999999996,4459,72,0.75600000000000001,0
806989008,Existing Customer,30,F,0,High School,Single,Unknown,Blue,25,4,1,2,12917,1157,11760,0.66800000000000004,4108,82,0.745,0.089999999999999997
713158083,Attrited Customer,56,M,2,High School,Single,$120K +,Blue,46,2,4,4,7327,0,7327,0.59799999999999998,2185,41,0.86399999999999999,0
771037008,Existing Customer,46,M,1,Uneducated,Married,$80K - $120K,Blue,33,3,1,2,13324,0,13324,0.91700000000000004,4245,76,1,0
710587458,Existing Customer,34,M,2,High School,Unknown,$80K - $120K,Blue,22,4,3,2,11154,1612,9542,0.63300000000000001,4339,77,1.026,0.14499999999999999
710563458,Existing Customer,43,F,1,Graduate,Divorced,Unknown,Blue,30,5,3,3,9535,660,8875,0.94399999999999995,4210,81,0.72299999999999998,0.069000000000000006
720010608,Attrited Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,24,6,2,4,10226,0,10226,0.61399999999999999,2243,44,0.57099999999999995,0
710343783,Existing Customer,37,F,5,Unknown,Married,Less than $40K,Blue,29,6,1,2,2140,0,2140,0.60199999999999998,4610,65,1.321,0
772578858,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,39,3,4,2,2904,2203,701,0.79600000000000004,3848,66,0.69199999999999995,0.75900000000000001
708559533,Existing Customer,40,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,3,2,1770,584,1186,0.70599999999999996,4442,83,0.84399999999999997,0.33000000000000002
711939558,Attrited Customer,37,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,3,1534,0,1534,0.64200000000000002,2596,39,0.39300000000000002,0
772143333,Existing Customer,46,F,2,High School,Single,Less than $40K,Blue,35,6,3,3,2170,1498,672,0.64000000000000001,4569,79,0.88100000000000001,0.68999999999999995
711067383,Existing Customer,53,M,1,Unknown,Single,$120K +,Blue,45,6,2,3,10001,0,10001,0.67600000000000005,4167,74,0.64400000000000002,0
817041408,Existing Customer,56,F,3,High School,Married,Unknown,Blue,41,3,2,3,4169,1549,2620,0.76800000000000002,4519,82,0.70799999999999996,0.372
771942333,Existing Customer,65,M,1,College,Single,Less than $40K,Blue,54,5,2,2,5363,1309,4054,0.57399999999999995,3855,63,0.70299999999999996,0.24399999999999999
755247108,Existing Customer,50,F,2,Doctorate,Single,Less than $40K,Blue,43,4,1,0,3206,0,3206,0.63100000000000001,4731,82,0.82199999999999995,0
715710708,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,37,6,3,2,18085,747,17338,0.68100000000000005,4583,76,0.52000000000000002,0.041000000000000002
713858733,Existing Customer,61,F,0,Post-Graduate,Married,$40K - $60K,Blue,53,4,3,2,2566,2164,402,0.57799999999999996,4344,73,0.65900000000000003,0.84299999999999997
717129333,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,Blue,25,3,1,2,1438.3,0,1438.3,0.74399999999999999,4434,73,0.78000000000000003,0
716924958,Attrited Customer,65,F,2,Graduate,Single,Less than $40K,Blue,56,3,0,3,6812,1926,4886,0.73499999999999999,2288,48,0.77800000000000002,0.28299999999999997
719614758,Existing Customer,45,F,4,Graduate,Single,$40K - $60K,Blue,34,3,2,2,2700,1977,723,0.80100000000000005,4984,75,1.083,0.73199999999999998
721537683,Existing Customer,50,F,3,Post-Graduate,Married,Unknown,Blue,41,3,3,3,5471,1342,4129,0.57699999999999996,4002,67,0.76300000000000001,0.245
771500358,Existing Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,31,5,3,1,4332,1313,3019,0.67100000000000004,4093,84,0.82599999999999996,0.30299999999999999
711531858,Attrited Customer,48,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,3,2447,1267,1180,0.44900000000000001,2132,37,0.37,0.51800000000000002
715060158,Existing Customer,41,F,4,Graduate,Single,Less than $40K,Blue,26,5,2,2,1783,1282,501,0.504,3853,76,0.61699999999999999,0.71899999999999997
779725833,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Blue,26,4,3,2,11761,1775,9986,0.92500000000000004,4946,73,0.69799999999999995,0.151
716592558,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,3,2340,1101,1239,0.76600000000000001,4501,68,0.69999999999999996,0.47099999999999997
771020133,Existing Customer,45,F,5,Uneducated,Single,Less than $40K,Blue,32,3,3,0,2859,1776,1083,0.79000000000000004,4440,79,0.75600000000000001,0.621
709153008,Existing Customer,37,M,3,High School,Married,$40K - $60K,Blue,36,3,3,3,2523,2481,42,0.74399999999999999,4683,76,0.68899999999999995,0.98299999999999998
713394858,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,34,4,2,2,4776,0,4776,0.626,4581,60,0.622,0
721175283,Existing Customer,59,F,1,Graduate,Married,Less than $40K,Blue,36,3,1,1,2697,1410,1287,0.92500000000000004,4489,58,0.70599999999999996,0.52300000000000002
715503558,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,3542,2417,1125,0.68700000000000006,4127,71,0.47899999999999998,0.68200000000000005
819943458,Attrited Customer,57,M,3,Graduate,Single,$120K +,Blue,52,6,4,3,34516,1000,33516,0.69399999999999995,1777,37,0.54200000000000004,0.029000000000000001
717094758,Existing Customer,40,F,4,Post-Graduate,Married,Unknown,Blue,29,5,3,1,8823,0,8823,0.81200000000000006,4453,84,0.78700000000000003,0
772073508,Attrited Customer,52,F,1,College,Single,Less than $40K,Blue,41,5,3,6,1764,0,1764,0.82399999999999995,2740,47,0.34300000000000003,0
721351983,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,3,3492,2517,975,0.59999999999999998,2510,47,0.621,0.72099999999999997
714477408,Attrited Customer,36,F,3,High School,Married,Less than $40K,Blue,36,3,3,3,2977,1340,1637,0.50700000000000001,2201,39,0.34499999999999997,0.45000000000000001
718471758,Existing Customer,49,M,4,Doctorate,Single,$60K - $80K,Silver,37,5,2,2,30976,2051,28925,0.68400000000000005,3193,69,0.72499999999999998,0.066000000000000003
711607833,Existing Customer,43,M,5,High School,Married,$60K - $80K,Blue,36,5,2,1,2810,2384,426,0.85899999999999999,4875,97,0.76400000000000001,0.84799999999999998
708621408,Existing Customer,39,F,1,Unknown,Single,Less than $40K,Blue,28,3,2,1,1438.3,0,1438.3,0.79900000000000004,4173,82,0.64000000000000001,0
719277033,Existing Customer,44,M,3,High School,Single,$40K - $60K,Blue,34,5,3,1,8997,708,8289,0.58599999999999997,4558,62,0.67600000000000005,0.079000000000000001
813905508,Existing Customer,57,F,3,Uneducated,Single,Less than $40K,Blue,52,4,3,3,2002,1188,814,0.63,3735,73,0.65900000000000003,0.59299999999999997
719761458,Existing Customer,55,M,4,Post-Graduate,Single,$60K - $80K,Blue,36,3,2,1,4998,1626,3372,0.69499999999999995,4329,61,0.69399999999999995,0.32500000000000001
708222558,Existing Customer,37,F,2,Post-Graduate,Married,Less than $40K,Blue,36,6,2,3,2310,1513,797,0.68200000000000005,4191,77,0.83299999999999996,0.65500000000000003
713937558,Existing Customer,54,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3,3892,0,3892,0.73799999999999999,4318,74,0.76200000000000001,0
709603608,Existing Customer,34,M,3,Uneducated,Married,$60K - $80K,Blue,25,6,1,1,2345,1643,702,0.67800000000000005,4634,69,0.64300000000000002,0.70099999999999996
804661083,Existing Customer,50,M,0,Graduate,Single,$80K - $120K,Blue,45,3,2,2,2135,1506,629,0.88300000000000001,4821,77,0.71099999999999997,0.70499999999999996
720977358,Existing Customer,50,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,2528,1689,839,0.51400000000000001,4269,78,0.85699999999999998,0.66800000000000004
718420308,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,3,1,3,3397,1658,1739,0.72399999999999998,4208,75,0.78600000000000003,0.48799999999999999
714046608,Existing Customer,49,M,0,Doctorate,Married,$60K - $80K,Blue,39,5,6,3,19719,1395,18324,0.56499999999999995,3572,73,0.73799999999999999,0.070999999999999994
718048608,Existing Customer,41,F,3,Graduate,Married,Unknown,Blue,33,5,3,0,15292,1325,13967,1.008,5120,74,0.80500000000000005,0.086999999999999994
718497033,Existing Customer,52,M,1,High School,Married,$120K +,Blue,36,5,3,3,31733,0,31733,0.73499999999999999,3723,53,0.76700000000000002,0
711801933,Attrited Customer,54,F,4,High School,Single,$40K - $60K,Blue,36,3,3,4,1438.3,0,1438.3,0.64100000000000001,2092,42,0.68000000000000005,0
716282208,Attrited Customer,54,F,2,Post-Graduate,Married,Less than $40K,Blue,48,3,6,3,1638,0,1638,0.16300000000000001,1702,36,0.125,0
789076083,Existing Customer,50,F,3,High School,Single,Less than $40K,Blue,38,6,3,2,2775,1475,1300,0.85399999999999998,4608,84,0.64700000000000002,0.53200000000000003
714045783,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,29,2,2,6,2547,1965,582,0.53500000000000003,2160,46,0.35299999999999998,0.77100000000000002
769720683,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,44,5,2,2,5708,1884,3824,0.79100000000000004,4914,60,0.76500000000000001,0.33000000000000002
721092783,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,36,6,3,1,19838,1290,18548,0.58999999999999997,3982,68,0.58099999999999996,0.065000000000000002
720243933,Attrited Customer,47,M,2,Uneducated,Married,$60K - $80K,Blue,32,1,3,6,1789,0,1789,0.63700000000000001,2784,49,0.58099999999999996,0
818502708,Existing Customer,51,F,1,Uneducated,Single,$40K - $60K,Blue,46,5,3,2,2284,1674,610,0.78400000000000003,4885,86,0.82999999999999996,0.73299999999999998
712942308,Existing Customer,42,M,3,Doctorate,Single,$60K - $80K,Blue,36,6,1,3,11535,1527,10008,0.66400000000000003,3730,67,0.71799999999999997,0.13200000000000001
714262533,Existing Customer,28,F,0,Unknown,Married,Unknown,Blue,36,3,4,2,3524,1306,2218,0.80000000000000004,4252,78,0.81399999999999995,0.371
714708183,Existing Customer,58,M,2,High School,Single,$60K - $80K,Silver,49,4,3,3,30186,0,30186,0.60599999999999998,4070,74,0.57399999999999995,0
718285308,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,31,6,3,1,1438.3,0,1438.3,0.56100000000000005,3576,55,0.83299999999999996,0
720595083,Existing Customer,40,F,3,Unknown,Married,Less than $40K,Blue,30,4,2,3,1620,1278,342,0.59499999999999997,4530,69,1.0289999999999999,0.78900000000000003
787501758,Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,39,5,2,1,4038,1237,2801,0.60999999999999999,4188,68,0.54500000000000004,0.30599999999999999
714990633,Existing Customer,56,M,4,Graduate,Single,$80K - $120K,Blue,36,5,3,2,2078,1696,382,0.56200000000000006,4382,82,0.78300000000000003,0.81599999999999995
714652383,Existing Customer,51,F,4,Graduate,Married,Less than $40K,Blue,36,5,3,2,1571,0,1571,0.89000000000000001,4580,74,1.056,0
788776008,Existing Customer,43,M,3,College,Married,$80K - $120K,Blue,24,6,3,1,4726,1161,3565,0.69799999999999995,4683,91,0.89600000000000002,0.246
709176108,Existing Customer,56,F,4,Post-Graduate,Unknown,Less than $40K,Blue,49,5,3,3,4604,621,3983,0.81399999999999995,4586,79,0.64600000000000002,0.13500000000000001
719354433,Existing Customer,48,M,1,College,Single,$80K - $120K,Silver,36,6,3,3,34516,1629,32887,0.81499999999999995,4042,78,0.59199999999999997,0.047
709368483,Existing Customer,56,M,2,Graduate,Married,$40K - $60K,Blue,45,5,2,1,1438.3,0,1438.3,0.91300000000000003,4323,77,0.57099999999999995,0
717621333,Existing Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,36,5,2,1,2680,1871,809,0.95499999999999996,4592,78,0.90200000000000002,0.69799999999999995
716272158,Attrited Customer,41,F,3,College,Married,$40K - $60K,Blue,15,5,3,4,4312,2517,1795,0.74099999999999999,2693,56,0.436,0.58399999999999996
803355408,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,44,5,3,1,2205,1659,546,0.89100000000000001,4813,77,0.67400000000000004,0.752
717073308,Existing Customer,44,F,3,College,Married,Less than $40K,Blue,31,5,6,2,2679,727,1952,0.89400000000000002,4804,78,0.81399999999999995,0.27100000000000002
789105183,Existing Customer,54,M,3,Post-Graduate,Single,$80K - $120K,Silver,42,3,1,2,34516,2488,32028,0.55200000000000005,4401,87,0.77600000000000002,0.071999999999999995
721305408,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,1,3378,0,3378,0.57999999999999996,4761,81,0.88400000000000001,0
715739733,Existing Customer,34,M,1,High School,Single,$40K - $60K,Blue,25,4,1,2,1793,1141,652,0.71499999999999997,5293,88,0.76000000000000001,0.63600000000000001
779217333,Existing Customer,59,F,0,Graduate,Divorced,Less than $40K,Blue,49,6,2,3,2228,1502,726,0.71899999999999997,3922,75,1.0269999999999999,0.67400000000000004
712133508,Existing Customer,41,F,3,College,Single,$40K - $60K,Blue,22,5,0,2,2577,1582,995,0.69699999999999995,4734,75,0.59599999999999997,0.61399999999999999
714602658,Attrited Customer,39,F,1,Graduate,Married,Less than $40K,Blue,36,1,2,3,1462,0,1462,0.39300000000000002,1998,36,0.161,0
712446783,Attrited Customer,50,F,4,Graduate,Married,Less than $40K,Blue,30,5,3,4,4038,1530,2508,0.72399999999999998,2400,41,0.32300000000000001,0.379
720049083,Attrited Customer,35,F,1,Unknown,Divorced,Unknown,Blue,24,5,3,3,1438.3,0,1438.3,0.84899999999999998,2355,47,0.56699999999999995,0
824172258,Existing Customer,34,F,2,Unknown,Divorced,Less than $40K,Blue,30,3,1,2,4408,1510,2898,0.72999999999999998,4495,77,0.83299999999999996,0.34300000000000003
717695058,Existing Customer,46,F,5,High School,Married,Unknown,Blue,35,3,1,3,4163,0,4163,0.74299999999999999,4763,76,0.85399999999999998,0
719782458,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,39,3,3,3,7201,1992,5209,0.77800000000000002,3981,76,0.94899999999999995,0.27700000000000002
718141983,Existing Customer,49,M,0,High School,Single,$80K - $120K,Blue,43,6,3,1,1883,1295,588,0.81000000000000005,5187,89,0.71199999999999997,0.68799999999999994
718853358,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,2,3308,2517,791,0.54300000000000004,5104,85,0.54500000000000004,0.76100000000000001
772539558,Existing Customer,65,F,0,College,Single,Less than $40K,Blue,55,3,3,0,2022,0,2022,0.57899999999999996,4623,65,0.54800000000000004,0
817094283,Existing Customer,43,F,5,Graduate,Married,Less than $40K,Blue,23,5,3,3,8597,903,7694,0.77300000000000002,5173,78,0.73299999999999998,0.105
716932308,Existing Customer,38,F,2,College,Married,Unknown,Blue,28,5,1,3,4693,634,4059,0.90900000000000003,4460,79,0.83699999999999997,0.13500000000000001
714738858,Existing Customer,52,F,1,Graduate,Unknown,Less than $40K,Blue,36,6,1,3,2873,1714,1159,0.79600000000000004,4620,81,0.88400000000000001,0.59699999999999998
772409733,Existing Customer,39,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,3,3400,2307,1093,0.90100000000000002,4742,90,0.69799999999999995,0.67900000000000005
717534108,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,3,1,3,2405,1410,995,0.86599999999999999,4421,79,0.88100000000000001,0.58599999999999997
816378033,Attrited Customer,46,M,4,Uneducated,Single,$80K - $120K,Gold,41,6,3,2,34516,1104,33412,0.59099999999999997,1989,47,0.74099999999999999,0.032000000000000001
790141308,Existing Customer,44,M,2,College,Married,$80K - $120K,Blue,37,5,3,1,8241,0,8241,0.72299999999999998,4436,79,0.75600000000000001,0
710770383,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,36,4,3,1,1438.3,582,856.29999999999995,0.61099999999999999,4915,92,0.76900000000000002,0.40500000000000003
711351108,Existing Customer,44,F,3,High School,Unknown,Less than $40K,Blue,36,3,3,2,2608,1804,804,0.84699999999999998,4671,61,0.69399999999999995,0.69199999999999995
713744058,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,36,6,2,3,2359,1509,850,1.1000000000000001,5232,78,0.81399999999999995,0.64000000000000001
708998583,Existing Customer,47,F,4,Post-Graduate,Married,Less than $40K,Blue,39,6,2,2,1790,0,1790,0.51600000000000001,4141,87,0.73999999999999999,0
827451333,Attrited Customer,54,F,2,Uneducated,Married,Less than $40K,Blue,50,3,6,3,2247,0,2247,0.64100000000000001,2615,37,0.42299999999999999,0
714228558,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,36,5,3,3,3624,0,3624,0.73999999999999999,4749,82,0.86399999999999999,0
797668983,Existing Customer,42,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,1,1438.3,0,1438.3,0.79500000000000004,4396,70,0.628,0
713023158,Existing Customer,39,F,2,College,Married,$40K - $60K,Blue,31,3,1,2,2901,2143,758,0.94799999999999995,4239,78,0.73299999999999998,0.73899999999999999
709982658,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,31,4,2,3,9759,2038,7721,0.622,4226,77,0.63800000000000001,0.20899999999999999
715398858,Existing Customer,57,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,3,2,2525,1203,1322,0.72499999999999998,4360,78,0.85699999999999998,0.47599999999999998
715615233,Existing Customer,60,F,1,High School,Divorced,Less than $40K,Blue,48,5,3,3,2737,1812,925,0.70299999999999996,4507,86,0.95499999999999996,0.66200000000000003
710650608,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,2,19262,1480,17782,0.64900000000000002,4812,85,0.77100000000000002,0.076999999999999999
803214108,Existing Customer,33,F,0,High School,Single,Unknown,Blue,27,6,1,1,2252,1826,426,0.71599999999999997,5055,68,1,0.81100000000000005
717202083,Attrited Customer,46,M,2,Unknown,Single,$80K - $120K,Blue,34,2,3,3,7077,0,7077,0.83799999999999997,2619,41,0.51900000000000002,0
719051733,Existing Customer,63,M,0,College,Single,$60K - $80K,Blue,51,4,2,1,2706,889,1817,0.72999999999999998,5047,64,0.88200000000000001,0.32900000000000001
789900633,Existing Customer,49,F,2,High School,Married,$40K - $60K,Blue,40,5,3,2,3263,1522,1741,0.57999999999999996,4288,69,0.72499999999999998,0.46600000000000003
789122808,Attrited Customer,41,F,4,College,Married,$40K - $60K,Blue,29,5,2,3,3281,0,3281,0.875,2907,45,0.40600000000000003,0
709902108,Existing Customer,51,M,2,High School,Married,$80K - $120K,Blue,40,4,3,2,8169,794,7375,0.66500000000000004,4927,70,0.94399999999999995,0.097000000000000003
713666058,Existing Customer,46,F,5,College,Divorced,$40K - $60K,Blue,38,6,1,3,3276,1915,1361,0.67200000000000004,4264,76,0.61699999999999999,0.58499999999999996
